수집일자,구분,본부명,지사명,저수율(%),변화율(%),평년대비(%),관심(개소),주의(개소),경계(개소),심각(개소),총개소,평년저수량(톤),현재저수량(톤),부족저수량(톤),총유역면적(m²),필요강수량(mm),3일예상강수량(mm),예상보충수량(톤),예상저수량(3일후)(톤),예상저수율(3일후)(%),예상평년대비(3일후)(%),해갈상태,예상강수량(1주)(mm),예상보충수량(1주)(톤),예상저수량(1주후)(톤),예상저수율(1주후)(%),예상평년대비(1주후)(%),해갈상태(1주)
2026-08-14,지사,전북,익산,45.6,-0.7,67.6,8,1,0,0,9,4178960,2809570,1369390,7704500,296,57,263493.9,3071764.9,49.8,73.5,부족,57,263493.9,3071764.9,49.8,73.5,부족
2026-08-14,지사,전북,전주.완주.임실,34.8,-1.1,55.5,13,8,6,10,37,81795230,45237746,36557484,162412750,375,72,7016230.8,52265620.8,40.2,63.9,부족,72,7016230.8,52265620.8,40.2,63.9,부족
2026-08-14,지사,전북,고창,34.1,-2,51.2,13,5,5,6,29,20480470,10467611,10012859,38348013,435,48,1104422.774,11546929.77,37.6,56.4,부족,48,1104422.774,11546929.77,37.6,56.4,부족
2026-08-14,지사,전북,정읍,30.8,-1.2,52.2,2,4,5,2,13,21782570,11367581,10414989,46201125,376,50,1386033.75,12754698.75,34.5,58.6,부족,50,1386033.75,12754698.75,34.5,58.6,부족
2026-08-14,지사,전북,무진장,39,-0.8,63.7,22,9,5,3,39,35222970,22206507,13016463,71090288,305,75,3199062.96,25381796.96,44.6,72.1,부족,75,3199062.96,25381796.96,44.6,72.1,부족
2026-08-14,본부,전남,-,39.2,-1.2,62.1,236,77,78,115,506,0,0,0,0,0,91,41289353.52,299264048.5,45.3,71.4,-,91,41289353.52,299264048.5,45.3,71.4,-
2026-08-14,지사,전남,광주,27.9,-1.4,44.6,4,3,1,5,13,3125740,1362355,1763385,6101125,482,82,300175.35,1666692.35,34.1,53.3,부족,82,300175.35,1666692.35,34.1,53.3,부족
2026-08-14,지사,전남,순천.광양.여수,42.2,-1.2,54.1,17,3,7,1,28,14869630,7945897,6923733,23519625,491,126,1778083.65,9708385.65,51.6,65.3,부족,126,1778083.65,9708385.65,51.6,65.3,부족
2026-08-14,지사,전남,나주,49,-1.1,85.8,24,6,5,6,41,69307690,59077904,10229786,150612375,113,93,8404170.525,67413938.53,55.9,97.3,해소,93,8404170.525,67413938.53,55.9,97.3,해소
2026-08-14,지사,전남,담양,44.7,-0.4,72,8,1,4,2,15,61018450,43751496,17266954,122244725,235,68,4987584.78,48645174.78,49.7,79.7,부족,68,4987584.78,48645174.78,49.7,79.7,부족
2026-08-14,지사,전남,곡성,27.2,-1.2,47.5,5,3,6,13,27,10074280,4779436,5294844,21927075,402,111,1460343.195,6236902.195,35.6,61.9,부족,111,1460343.195,6236902.195,35.6,61.9,부족
2026-08-14,지사,전남,구례,36,-1.9,48.9,4,0,4,8,16,10832810,5245395,5587415,18223250,511,126,1377677.7,6599324.7,45.3,60.9,부족,126,1377677.7,6599324.7,45.3,60.9,부족
2026-08-14,지사,전남,고흥,33.7,-0.8,48.5,9,3,13,12,37,16684550,7999090,8685460,29682875,488,123,2190596.175,10185515.18,42.9,61,부족,123,2190596.175,10185515.18,42.9,61,부족
2026-08-14,지사,전남,보성,44.4,-1.1,56.4,9,6,5,4,24,19144600,10635833,8508767,29944188,474,127,2281747.126,12902115.13,53.9,67.4,부족,127,2281747.126,12902115.13,53.9,67.4,부족
2026-08-14,지사,전남,화순,30.4,-1,48.3,5,5,3,10,23,19281900,9262093,10019807,38067500,439,84,1918602,11151553,36.6,57.8,부족,84,1918602,11151553,36.6,57.8,부족
2026-08-14,지사,전남,장흥,37.2,-1.7,55.4,7,7,3,8,25,15289740,8421966,6867774,28314875,404,116,1970715.3,10378499.3,45.8,67.9,부족,116,1970715.3,10378499.3,45.8,67.9,부족
